EnsemblID,GeneName,ID
ENSMUSG00000026135,Zfp142,1459048_s_at
ENSMUSG00000026135,Zfp142,1451682_at
ENSMUSG00000026135,Zfp142,1441767_at
ENSMUSG00000028412,Slc44a1,1423865_at
ENSMUSG00000028412,Slc44a1,1433645_at
ENSMUSG00000002129,Sf3a1,1449333_at
ENSMUSG00000002129,Sf3a1,1419087_s_at
ENSMUSG00000002129,Sf3a1,1446687_at
ENSMUSG00000029221,Slc30a9,1426668_at
ENSMUSG00000067173,Mrgpra4,1451926_at
ENSMUSG00000034701,Neurod1,1426412_at
ENSMUSG00000034701,Neurod1,1426413_at
ENSMUSG00000034906,Ncaph,1436707_x_at
ENSMUSG00000034906,Ncaph,1423920_at
ENSMUSG00000006005,Tpr,1426948_at
ENSMUSG00000006005,Tpr,1426949_s_at
ENSMUSG00000006005,Tpr,1456112_at
ENSMUSG00000006005,Tpr,1456651_a_at
ENSMUSG00000020720,Psmd12,1448492_a_at
ENSMUSG00000030911,Zp2,1449016_at
ENSMUSG00000027194,Ttc17,1428862_at
ENSMUSG00000040963,Asgr2,1419747_at
ENSMUSG00000028414,Fktn,1425031_at
ENSMUSG00000028414,Fktn,1435801_at
ENSMUSG00000028414,Fktn,1446624_at
ENSMUSG00000028414,Fktn,1451853_at
ENSMUSG00000042605,Atxn2,1419866_s_at
ENSMUSG00000042605,Atxn2,1438143_s_at
ENSMUSG00000042605,Atxn2,1460653_at
ENSMUSG00000028417,Tal2,1450517_at
ENSMUSG00000028417,Tal2,1460309_at
ENSMUSG00000028420,Tmem38b,1449677_s_at
ENSMUSG00000028420,Tmem38b,1456544_at
ENSMUSG00000028420,Tmem38b,1424700_at
ENSMUSG00000034412,Tbc1d10a,1448587_at
ENSMUSG00000030470,Csrp3,1460318_at
ENSMUSG00000045464,2810002D19Rik,1452312_at
ENSMUSG00000016995,Matn4,1418464_at
ENSMUSG00000030905,Crym,1416776_at
ENSMUSG00000026532,Spta1,1421277_at
ENSMUSG00000026532,Spta1,1421278_s_at
ENSMUSG00000046179,E2f8,1444319_at
ENSMUSG00000046179,E2f8,1436186_at
ENSMUSG00000040950,Mgl2,1438467_at
ENSMUSG00000078515,Ddi2,1429094_at
ENSMUSG00000078515,Ddi2,1429093_at
ENSMUSG00000078515,Ddi2,1422560_at
ENSMUSG00000078515,Ddi2,1435536_at
ENSMUSG00000040715,Rsc1a1,1422560_at
ENSMUSG00000040706,Agmat,1427214_at
ENSMUSG00000027193,Api5,1437593_x_at
ENSMUSG00000027193,Api5,1439214_a_at
ENSMUSG00000027193,Api5,1415813_at
ENSMUSG00000026172,Bcs1l,1451541_at
ENSMUSG00000034394,Lif,1421206_at
ENSMUSG00000034394,Lif,1421207_at
ENSMUSG00000034394,Lif,1450160_at
ENSMUSG00000017007,Rbpjl,1421956_at
ENSMUSG00000017007,Rbpjl,1450433_at
ENSMUSG00000029146,Snx17,1455955_s_at
ENSMUSG00000085559,Gm11959,1421206_at
ENSMUSG00000028914,Casp9,1426125_a_at
ENSMUSG00000028914,Casp9,1437537_at
ENSMUSG00000026531,Mptx1,1417735_at
ENSMUSG00000041836,Ptpre,1418540_a_at
ENSMUSG00000041836,Ptpre,1418539_a_at
ENSMUSG00000028354,Fmn2,1450063_at
ENSMUSG00000028354,Fmn2,1450064_at
ENSMUSG00000028354,Fmn2,1431725_at
ENSMUSG00000017009,Sdc4,1448793_a_at
ENSMUSG00000017009,Sdc4,1417654_at
ENSMUSG00000058579,Cela2a,1448281_a_at
ENSMUSG00000020486,Septin4,1455422_x_at
ENSMUSG00000020486,Septin4,1448729_a_at
ENSMUSG00000040659,Efhd2,1437478_s_at
ENSMUSG00000040659,Efhd2,1431339_a_at
ENSMUSG00000050069,Grem2,1418492_at
ENSMUSG00000026171,Rnf25,1448674_at
ENSMUSG00000006014,Prg4,1449824_at
ENSMUSG00000062478,Ctrc,1434747_at
ENSMUSG00000078485,Plekhn1,1452329_at
ENSMUSG00000078485,Plekhn1,1456253_s_at
ENSMUSG00000078485,Plekhn1,1435257_at
ENSMUSG00000029147,Ppm1g,1416792_at
ENSMUSG00000082820,Gm13803,1423375_at
ENSMUSG00000045503,Sys1,1420958_at
ENSMUSG00000045503,Sys1,1450057_at
ENSMUSG00000045503,Sys1,1438206_a_at
ENSMUSG00000045503,Sys1,1447290_at
ENSMUSG00000045503,Sys1,1443883_at
ENSMUSG00000042594,Sh2b3,1433455_at
ENSMUSG00000042594,Sh2b3,1450183_a_at
ENSMUSG00000090996,Gm20458,1451431_a_at
ENSMUSG00000090996,Gm20458,1420958_at
ENSMUSG00000003662,Ciao1,1450953_at
ENSMUSG00000031004,Mki67,1426817_at
ENSMUSG00000000318,Clec10a,1419605_at
ENSMUSG00000026527,Rgs7,1450659_at
ENSMUSG00000027007,Itprid2,1423613_at
ENSMUSG00000029148,Nrbp1,1423864_at
ENSMUSG00000029148,Nrbp1,1432474_a_at
ENSMUSG00000026526,Fh1,1424828_a_at
ENSMUSG00000020721,Helz,1455059_at
ENSMUSG00000020721,Helz,1427469_at
ENSMUSG00000020721,Helz,1452443_s_at
ENSMUSG00000020721,Helz,1442293_at
ENSMUSG00000039783,Kmo,1418998_at
ENSMUSG00000109894,Gm5904,1423789_at
ENSMUSG00000110126,Gm9347,1426657_s_at
ENSMUSG00000110126,Gm9347,1437621_x_at
ENSMUSG00000110126,Gm9347,1454714_x_at
ENSMUSG00000110126,Gm9347,1456471_x_at
ENSMUSG00000036570,Fxyd1,1421374_a_at
ENSMUSG00000017734,Dbndd2,1451431_a_at
ENSMUSG00000017734,Dbndd2,1439968_x_at
ENSMUSG00000017734,Dbndd2,1456943_a_at
ENSMUSG00000017734,Dbndd2,1419903_at
ENSMUSG00000042589,Cux2,1450181_at
ENSMUSG00000042589,Cux2,1447500_at
ENSMUSG00000026525,Opn3,1417677_at
ENSMUSG00000020722,Cacng1,1422813_at
ENSMUSG00000040938,Slc16a11,1427107_at
ENSMUSG00000027367,Stard7,1449628_s_at
ENSMUSG00000029149,Krtcap3,1432474_a_at
ENSMUSG00000054612,Mgmt,1421309_at
ENSMUSG00000020723,Cacng4,1455230_at
ENSMUSG00000020723,Cacng4,1450975_at
ENSMUSG00000013936,Myl2,1448394_at
ENSMUSG00000036560,Lgi4,1434121_at
ENSMUSG00000040373,Cacng5,1434785_at
ENSMUSG00000040373,Cacng5,1426330_at
ENSMUSG00000000317,Bcl6b,1418421_at
ENSMUSG00000052512,Nav2,1457395_at
ENSMUSG00000052512,Nav2,1444080_at
ENSMUSG00000052512,Nav2,1435981_at
ENSMUSG00000040904,Gm21988,1429252_at
ENSMUSG00000040904,Gm21988,1428679_s_at
ENSMUSG00000040904,Gm21988,1426745_at
ENSMUSG00000034354,Mtmr3,1427117_at
ENSMUSG00000034354,Mtmr3,1434042_s_at
ENSMUSG00000078185,Chml,1422322_at
ENSMUSG00000078185,Chml,1435926_at
ENSMUSG00000038564,Ift172,1423068_at
ENSMUSG00000050965,Prkca,1437393_at
ENSMUSG00000050965,Prkca,1427562_a_at
ENSMUSG00000050965,Prkca,1450945_at
ENSMUSG00000057092,Fxyd3,1418374_at
ENSMUSG00000030884,Uqcrc2,1435757_a_at
ENSMUSG00000030884,Uqcrc2,1428631_a_at
ENSMUSG00000000049,Apoh,1416677_at
ENSMUSG00000038552,Fndc4,1431226_a_at
ENSMUSG00000038552,Fndc4,1449012_s_at
ENSMUSG00000027368,Dusp2,1450698_at
ENSMUSG00000020412,Ascc2,1418348_a_at
ENSMUSG00000020412,Ascc2,1427156_s_at
ENSMUSG00000059434,Gckr,1426059_at
ENSMUSG00000017721,Pigt,1428740_a_at
ENSMUSG00000039745,Htatip2,1451814_a_at
ENSMUSG00000030887,Pdzd9,1431741_a_at
ENSMUSG00000004455,Ppp1cc,1452046_a_at
ENSMUSG00000004455,Ppp1cc,1450149_a_at
ENSMUSG00000027165,Iftap,1416824_at
ENSMUSG00000027165,Iftap,1443236_at
ENSMUSG00000026170,Cyp27a1,1417590_at
ENSMUSG00000059534,Uqcr10,1424364_a_at
ENSMUSG00000059534,Uqcr10,1434340_at
ENSMUSG00000059534,Uqcr10,1434341_x_at
ENSMUSG00000030505,Prmt3,1431768_a_at
ENSMUSG00000030505,Prmt3,1454008_at
ENSMUSG00000030505,Prmt3,1426749_at
ENSMUSG00000018401,Mtmr4,1418150_at
ENSMUSG00000018401,Mtmr4,1418151_at
ENSMUSG00000018401,Mtmr4,1459874_s_at
ENSMUSG00000032864,Rag2,1418065_at
ENSMUSG00000061311,Rag1,1450680_at
ENSMUSG00000017723,Wfdc2,1424351_at
ENSMUSG00000001249,Hpn,1420712_a_at
ENSMUSG00000027164,Traf6,1421377_at
ENSMUSG00000027164,Traf6,1443288_at
ENSMUSG00000027164,Traf6,1446977_at
ENSMUSG00000027164,Traf6,1421376_at
ENSMUSG00000027164,Traf6,1435350_at
ENSMUSG00000064267,Hvcn1,1424032_at
ENSMUSG00000017733,Eppin,1420588_at
ENSMUSG00000064037,Gpn1,1444781_at
ENSMUSG00000064037,Gpn1,1442114_at
ENSMUSG00000064037,Gpn1,1417390_at
ENSMUSG00000019194,Scn1b,1418738_at
ENSMUSG00000009076,Zmat5,1419366_at
ENSMUSG00000033227,Wnt6,1435980_x_at
ENSMUSG00000033227,Wnt6,1419708_at
ENSMUSG00000026167,Wnt10a,1460657_at
ENSMUSG00000010476,Ebf3,1460666_a_at
ENSMUSG00000010476,Ebf3,1428349_s_at
ENSMUSG00000010476,Ebf3,1452751_at
ENSMUSG00000009075,Cabp7,1436141_at
ENSMUSG00000009075,Cabp7,1425963_at
ENSMUSG00000026197,Zfand2b,1451390_s_at
ENSMUSG00000026197,Zfand2b,1424521_at
ENSMUSG00000020831,0610010K14Rik,1428679_s_at
ENSMUSG00000020831,0610010K14Rik,1429252_at
ENSMUSG00000058620,Adra2b,1450003_at
ENSMUSG00000058620,Adra2b,1439645_at
ENSMUSG00000026198,Abcb6,1422524_at
ENSMUSG00000029141,Slc4a1ap,1437758_a_at
ENSMUSG00000039254,Pomt1,1424284_at
ENSMUSG00000099519,Gm29253,1435784_at
ENSMUSG00000099519,Gm29253,1422524_at
ENSMUSG00000093989,Rnasek,1442441_at
ENSMUSG00000093989,Rnasek,1426745_at
ENSMUSG00000110195,Pde2a,1447707_s_at
ENSMUSG00000110195,Pde2a,1452202_at
ENSMUSG00000000320,Alox12,1422700_at
ENSMUSG00000000320,Alox12,1422699_at
ENSMUSG00000106918,Mrpl33,1448190_at
ENSMUSG00000106918,Mrpl33,1425843_at
ENSMUSG00000018907,Alox12e,1426039_a_at
ENSMUSG00000029136,Rbks,1424841_s_at
ENSMUSG00000029136,Rbks,1424840_at
ENSMUSG00000034177,Rnf43,1427008_at
ENSMUSG00000063146,Clip2,1422984_at
ENSMUSG00000026199,Ankzf1,1419817_s_at
ENSMUSG00000026199,Ankzf1,1448675_at
ENSMUSG00000002550,Uck1,1424399_at
ENSMUSG00000018924,Alox15,1420338_at
ENSMUSG00000026200,Glb1l,1429015_at
ENSMUSG00000026200,Glb1l,1430385_a_at
ENSMUSG00000026200,Glb1l,1429014_at
ENSMUSG00000023104,Rfc2,1443039_at
ENSMUSG00000023104,Rfc2,1417503_at
ENSMUSG00000023104,Rfc2,1443040_x_at
ENSMUSG00000082145,Gm12312,1431020_a_at
ENSMUSG00000020485,Supt4a,1422418_s_at
ENSMUSG00000020485,Supt4a,1456353_at
ENSMUSG00000105196,Mir142,1448010_at
ENSMUSG00000018921,Pelp1,1425042_s_at
ENSMUSG00000018921,Pelp1,1449973_a_at
ENSMUSG00000052139,Babam2,1426313_at
ENSMUSG00000052139,Babam2,1426312_at
ENSMUSG00000052139,Babam2,1446758_at
ENSMUSG00000066068,Gm13611,1433510_x_at
ENSMUSG00000066068,Gm13611,1416520_x_at
ENSMUSG00000066068,Gm13611,1416519_at
ENSMUSG00000017299,Dnttip1,1417666_at
ENSMUSG00000020728,Cep112,1429569_a_at
ENSMUSG00000020728,Cep112,1427205_x_at
ENSMUSG00000020728,Cep112,1432522_s_at
ENSMUSG00000026201,Stk16,1426160_a_at
ENSMUSG00000027163,Commd9,1428155_at
ENSMUSG00000027163,Commd9,1438644_x_at
ENSMUSG00000027163,Commd9,1454781_x_at
ENSMUSG00000001403,Ube2c,1452954_at
ENSMUSG00000026202,Tuba4a,1417373_a_at
ENSMUSG00000026202,Tuba4a,1417375_at
ENSMUSG00000026202,Tuba4a,1417374_at
ENSMUSG00000026203,Dnajb2,1448657_a_at
ENSMUSG00000092517,Art2a,1423008_at
ENSMUSG00000067121,Gm7027,1416546_a_at
ENSMUSG00000030651,Art2b,1446814_at
ENSMUSG00000030651,Art2b,1420794_at
ENSMUSG00000039728,Slc6a5,1442177_at
ENSMUSG00000039728,Slc6a5,1425992_at
ENSMUSG00000029135,Fosl2,1422931_at
ENSMUSG00000029135,Fosl2,1437247_at
ENSMUSG00000040751,Lat2,1426169_a_at
ENSMUSG00000040751,Lat2,1449606_at
ENSMUSG00000026204,Ptprn,1416588_at
ENSMUSG00000083723,Rpl23a-ps14,1437975_a_at
ENSMUSG00000033061,Resp18,1417988_at
ENSMUSG00000026209,Dnpep,1439452_x_at
ENSMUSG00000026209,Dnpep,1438557_x_at
ENSMUSG00000026209,Dnpep,1416127_a_at
ENSMUSG00000026209,Dnpep,1437437_x_at
ENSMUSG00000026209,Dnpep,1460579_at
ENSMUSG00000031068,Glrx3,1456244_x_at
ENSMUSG00000031068,Glrx3,1417340_at
ENSMUSG00000031068,Glrx3,1449726_at
ENSMUSG00000040731,Eif4h,1438554_x_at
ENSMUSG00000040731,Eif4h,1416941_s_at
ENSMUSG00000040731,Eif4h,1451521_x_at
ENSMUSG00000000142,Axin2,1421341_at
ENSMUSG00000000142,Axin2,1436845_at
ENSMUSG00000029674,Limk1,1417627_a_at
ENSMUSG00000029674,Limk1,1425836_a_at
ENSMUSG00000026208,Des,1426731_at
ENSMUSG00000026208,Des,1426732_at
ENSMUSG00000060216,Arrb2,1426239_s_at
ENSMUSG00000060216,Arrb2,1451987_at
ENSMUSG00000026207,Speg,1425968_s_at
ENSMUSG00000026207,Speg,1451886_at
ENSMUSG00000026207,Speg,1448664_a_at
ENSMUSG00000026207,Speg,1417305_at
ENSMUSG00000109059,Gm9354,1449196_a_at
ENSMUSG00000041769,Ppp2r2d,1424527_at
ENSMUSG00000041769,Ppp2r2d,1420033_s_at
ENSMUSG00000001829,Clpb,1454168_a_at
ENSMUSG00000001829,Clpb,1436924_x_at
ENSMUSG00000001829,Clpb,1416541_at
ENSMUSG00000001829,Clpb,1460008_x_at
ENSMUSG00000079056,Kcnip3,1418544_at
ENSMUSG00000079056,Kcnip3,1449129_a_at
ENSMUSG00000018923,Med11,1417739_at
ENSMUSG00000018920,Cxcl16,1449195_s_at
ENSMUSG00000018920,Cxcl16,1418718_at
ENSMUSG00000017300,Tnnc2,1417464_at
ENSMUSG00000009073,Nf2,1427708_a_at
ENSMUSG00000009073,Nf2,1421820_a_at
ENSMUSG00000009073,Nf2,1451829_a_at
ENSMUSG00000009073,Nf2,1450382_at
ENSMUSG00000110360,Gm45380,1436924_x_at
ENSMUSG00000110360,Gm45380,1460008_x_at
ENSMUSG00000007946,Phox2a,1418620_at
ENSMUSG00000026385,Dbi,1433991_x_at
ENSMUSG00000026385,Dbi,1455976_x_at
ENSMUSG00000026385,Dbi,1422432_at
ENSMUSG00000026385,Dbi,1438093_x_at
ENSMUSG00000001248,Gramd1a,1416708_a_at
ENSMUSG00000026388,3110009E18Rik,1428023_at
ENSMUSG00000082328,Gm13921,1454627_a_at
ENSMUSG00000050373,Snx21,1427070_at
ENSMUSG00000044627,Swi5,1433480_at
ENSMUSG00000026389,Steap3,1453498_x_at
ENSMUSG00000026389,Steap3,1430355_a_at
ENSMUSG00000026389,Steap3,1423468_at
ENSMUSG00000026390,Marco,1458297_s_at
ENSMUSG00000026390,Marco,1449498_at
ENSMUSG00000027189,Trim44,1431932_s_at
ENSMUSG00000027189,Trim44,1421870_at
ENSMUSG00000027189,Trim44,1421869_at
ENSMUSG00000107211,Gm5864,1416554_at
ENSMUSG00000014956,Ppp1cb,1426205_at
ENSMUSG00000014956,Ppp1cb,1456462_x_at
ENSMUSG00000014956,Ppp1cb,1433540_x_at
ENSMUSG00000075012,Fjx1,1450728_at
ENSMUSG00000075012,Fjx1,1457160_at
ENSMUSG00000075012,Fjx1,1422733_at
ENSMUSG00000017307,Acot8,1417449_at
ENSMUSG00000038147,Cd84,1422875_at
ENSMUSG00000029675,Eln,1420855_at
ENSMUSG00000029675,Eln,1420854_at
ENSMUSG00000015314,Slamf6,1457773_at
ENSMUSG00000015314,Slamf6,1425086_a_at
ENSMUSG00000015314,Slamf6,1420659_at
ENSMUSG00000059173,Pde1a,1446717_at
ENSMUSG00000059173,Pde1a,1449298_a_at
ENSMUSG00000035064,Eef2k,1437829_s_at
ENSMUSG00000035064,Eef2k,1449013_at
ENSMUSG00000035064,Eef2k,1439860_at
ENSMUSG00000052423,B4galt3,1449435_at
ENSMUSG00000008843,Cldn13,1422920_at
ENSMUSG00000062729,Ppox,1448065_at
ENSMUSG00000062729,Ppox,1416618_at
ENSMUSG00000014932,Yes1,1418470_at
ENSMUSG00000014932,Yes1,1449090_a_at
ENSMUSG00000014932,Yes1,1458878_at
ENSMUSG00000009350,Mpo,1415960_at
ENSMUSG00000062963,Ufc1,1416327_at
ENSMUSG00000040557,Mettl27,1418359_at
ENSMUSG00000079137,Rpl27-ps1,1448217_a_at
ENSMUSG00000079137,Rpl27-ps1,1416099_at
ENSMUSG00000079137,Rpl27-ps1,1453096_x_at
ENSMUSG00000017764,Zswim1,1451189_at
ENSMUSG00000013973,Dedd,1434995_s_at
ENSMUSG00000013973,Dedd,1432000_a_at
ENSMUSG00000013973,Dedd,1434994_at
ENSMUSG00000020599,Rgs9,1418691_at
ENSMUSG00000020599,Rgs9,1426033_at
ENSMUSG00000026972,Arrdc1,1424578_at
ENSMUSG00000026972,Arrdc1,1444508_s_at
ENSMUSG00000026972,Arrdc1,1458613_at
ENSMUSG00000047501,Cldn4,1418283_at
ENSMUSG00000070473,Cldn3,1434651_a_at
ENSMUSG00000070473,Cldn3,1460569_x_at
ENSMUSG00000070473,Cldn3,1451701_x_at
ENSMUSG00000070473,Cldn3,1426332_a_at
ENSMUSG00000054909,Wbscr25,1430644_at
ENSMUSG00000054909,Wbscr25,1453258_at
ENSMUSG00000084392,Rps29-ps,1438859_x_at
ENSMUSG00000013997,Nit1,1417468_at
ENSMUSG00000013997,Nit1,1417469_at
ENSMUSG00000062556,Scgb1b2,1421803_at
ENSMUSG00000030500,Slc17a6,1428379_at
ENSMUSG00000030500,Slc17a6,1418610_at
ENSMUSG00000027376,Prom2,1417048_at
ENSMUSG00000027376,Prom2,1417047_at
ENSMUSG00000085042,Abhd11os,1440213_a_at
ENSMUSG00000007207,Stx1a,1448366_at
ENSMUSG00000007207,Stx1a,1437390_x_at
ENSMUSG00000006412,Pfdn2,1435620_at
ENSMUSG00000006412,Pfdn2,1421950_at
ENSMUSG00000092118,Fancf,1435834_at
ENSMUSG00000094053,Scgb2b7,1451704_at
ENSMUSG00000006411,Nectin4,1451690_a_at
ENSMUSG00000006411,Nectin4,1428701_at
ENSMUSG00000034285,Nipsnap1,1448465_at
ENSMUSG00000034285,Nipsnap1,1456748_a_at
ENSMUSG00000030498,Gas2,1450112_a_at
ENSMUSG00000005378,Bud23,1423575_a_at
ENSMUSG00000026974,Zmynd19,1447403_a_at
ENSMUSG00000026974,Zmynd19,1440205_at
ENSMUSG00000026974,Zmynd19,1419522_at
ENSMUSG00000018919,Tm4sf5,1424445_at
ENSMUSG00000027006,Dnajc10,1426904_s_at
ENSMUSG00000027006,Dnajc10,1426905_a_at
ENSMUSG00000027006,Dnajc10,1452230_at
ENSMUSG00000009356,Lpo,1448998_at
ENSMUSG00000026641,Usf1,1426164_a_at
ENSMUSG00000026641,Usf1,1448805_at
ENSMUSG00000032737,Inppl1,1460394_a_at
ENSMUSG00000020611,Gna13,1460317_s_at
ENSMUSG00000020611,Gna13,1422555_s_at
ENSMUSG00000020611,Gna13,1450656_at
ENSMUSG00000020611,Gna13,1433749_at
ENSMUSG00000020611,Gna13,1422556_at
ENSMUSG00000020611,Gna13,1453470_a_at
ENSMUSG00000020611,Gna13,1430295_at
ENSMUSG00000088008,Gm25492,1423575_a_at
ENSMUSG00000061118,Dnajc30,1418081_at
ENSMUSG00000103711,Tstd1,1456169_at
ENSMUSG00000018286,Psmb6,1448822_at
ENSMUSG00000005373,Mlxipl,1419185_a_at
ENSMUSG00000038235,F11r,1424595_at
ENSMUSG00000020610,Amz2,1417241_at
ENSMUSG00000020610,Amz2,1434964_at
ENSMUSG00000053483,Usp21,1454034_a_at
ENSMUSG00000027004,Frzb,1416658_at
ENSMUSG00000027004,Frzb,1448424_at
ENSMUSG00000099647,Gm5776,1427173_a_at
ENSMUSG00000026975,Dph7,1429220_at
ENSMUSG00000026975,Dph7,1429221_at
ENSMUSG00000038599,Capn8,1425916_at
ENSMUSG00000038599,Capn8,1421634_at
ENSMUSG00000052234,Epx,1449136_at
ENSMUSG00000032725,Folr2,1451648_a_at
ENSMUSG00000027374,Mrps5,1459439_at
ENSMUSG00000027374,Mrps5,1435563_at
ENSMUSG00000027374,Mrps5,1448488_at
ENSMUSG00000027374,Mrps5,1447628_x_at
ENSMUSG00000027374,Mrps5,1453954_a_at
ENSMUSG00000041920,Slc16a6,1417884_at
ENSMUSG00000005374,Tbl2,1450412_at
ENSMUSG00000005374,Tbl2,1421927_at
ENSMUSG00000005374,Tbl2,1434224_at
ENSMUSG00000005374,Tbl2,1436603_at
ENSMUSG00000038576,Susd4,1424221_at
ENSMUSG00000038576,Susd4,1460593_at
ENSMUSG00000036850,Mrpl41,1428588_a_at
ENSMUSG00000036850,Mrpl41,1428589_at
ENSMUSG00000036850,Mrpl41,1428590_at
ENSMUSG00000029681,Bcl7b,1448247_at
ENSMUSG00000005089,Slc1a2,1439940_at
ENSMUSG00000005089,Slc1a2,1438194_at
ENSMUSG00000005089,Slc1a2,1451627_a_at
ENSMUSG00000079164,Tlr5,1450242_at
ENSMUSG00000002748,Baz1b,1450068_at
ENSMUSG00000002748,Baz1b,1434824_at
ENSMUSG00000002748,Baz1b,1420975_at
ENSMUSG00000030880,Polr3e,1429456_a_at
ENSMUSG00000030880,Polr3e,1453147_at
ENSMUSG00000102478,BC085271,1426854_a_at
ENSMUSG00000020396,Nefh,1424847_at
ENSMUSG00000046836,Brox,1433463_at
ENSMUSG00000046836,Brox,1430671_a_at
ENSMUSG00000020483,Dynll2,1418371_at
ENSMUSG00000020483,Dynll2,1418258_s_at
ENSMUSG00000049551,Fzd9,1427529_at
ENSMUSG00000040013,Fkbp6,1425101_a_at
ENSMUSG00000027375,Mal,1432558_a_at
ENSMUSG00000027375,Mal,1417275_at
ENSMUSG00000020604,Arsg,1427002_s_at
ENSMUSG00000020604,Arsg,1452277_at
ENSMUSG00000027377,Mall,1435693_at
ENSMUSG00000027377,Mall,1425359_at
ENSMUSG00000017760,Ctsa,1458466_at
ENSMUSG00000017760,Ctsa,1448128_at
ENSMUSG00000020828,Pld2,1417237_at
ENSMUSG00000042901,Aida,1439901_at
ENSMUSG00000042901,Aida,1460345_at
ENSMUSG00000042901,Aida,1423870_at
ENSMUSG00000000916,Nsun5,1434289_at
ENSMUSG00000000916,Nsun5,1420003_at
ENSMUSG00000094305,Scgb2b20,1451704_at
ENSMUSG00000053293,Pom121,1427886_at
ENSMUSG00000053293,Pom121,1420004_s_at
ENSMUSG00000030878,Cdr2,1417430_at
ENSMUSG00000056050,Mia3,1434698_at
ENSMUSG00000056050,Mia3,1455066_s_at
ENSMUSG00000056050,Mia3,1459984_at
ENSMUSG00000025477,Inpp5a,1433605_at
ENSMUSG00000039959,Hip1,1424755_at
ENSMUSG00000039959,Hip1,1434557_at
ENSMUSG00000039959,Hip1,1424756_at
ENSMUSG00000090071,Cdk5r2,1450465_at
ENSMUSG00000090071,Cdk5r2,1450466_at
ENSMUSG00000055197,Fev,1425886_at
ENSMUSG00000006546,Cryba2,1419011_at
ENSMUSG00000018379,Srsf1,1428100_at
ENSMUSG00000018379,Srsf1,1430982_at
ENSMUSG00000018379,Srsf1,1428099_a_at
ENSMUSG00000018379,Srsf1,1452430_s_at
ENSMUSG00000018379,Srsf1,1453722_s_at
ENSMUSG00000018379,Srsf1,1434972_x_at
ENSMUSG00000018379,Srsf1,1457136_at
ENSMUSG00000027378,Nphp1,1448523_at
ENSMUSG00000027378,Nphp1,1416919_a_at
ENSMUSG00000027378,Nphp1,1453686_x_at
ENSMUSG00000018378,Cuedc1,1435358_at
ENSMUSG00000018378,Cuedc1,1451447_at
ENSMUSG00000018378,Cuedc1,1425920_at
ENSMUSG00000006538,Ihh,1450704_at
ENSMUSG00000026162,Nhej1,1425651_at
ENSMUSG00000026162,Nhej1,1429098_s_at
ENSMUSG00000026205,Slc23a3,1460042_at
ENSMUSG00000058050,Gm9234,1417451_a_at
ENSMUSG00000041309,Nkx6-2,1427420_at
ENSMUSG00000053358,Gm9905,1417711_at
ENSMUSG00000001827,Folr1,1450995_at
ENSMUSG00000009090,Ap1b1,1416279_at
ENSMUSG00000033159,Cnppd1,1427879_at
ENSMUSG00000017754,Pltp,1456424_s_at
ENSMUSG00000017754,Pltp,1417963_at
ENSMUSG00000004814,Ccl24,1450488_at
ENSMUSG00000039917,Rhbdd2,1426443_at
ENSMUSG00000039917,Rhbdd2,1426444_at
ENSMUSG00000049339,Retreg2,1452164_at
ENSMUSG00000082001,Gm15607,1416243_a_at
ENSMUSG00000094372,Gm21839,1422238_at
ENSMUSG00000005514,Por,1416933_at
ENSMUSG00000030876,Mettl9,1417710_at
ENSMUSG00000030876,Mettl9,1438171_x_at
ENSMUSG00000027002,Nckap1,1452196_a_at
ENSMUSG00000066584,Scgb2b27,1425032_at
ENSMUSG00000035004,Igsf6,1430878_at
ENSMUSG00000035004,Igsf6,1421408_at
ENSMUSG00000041895,Wipi1,1424917_a_at
ENSMUSG00000041895,Wipi1,1439060_s_at
ENSMUSG00000041895,Wipi1,1456624_at
ENSMUSG00000041895,Wipi1,1438709_at
ENSMUSG00000041895,Wipi1,1427323_s_at
ENSMUSG00000041895,Wipi1,1452392_a_at
ENSMUSG00000072258,Taf1a,1419702_at
ENSMUSG00000066583,Scgb1b27,1424063_at
ENSMUSG00000049353,Rd3,1452355_at
ENSMUSG00000049353,Rd3,1427204_at
ENSMUSG00000030649,Anapc15,1424328_s_at
ENSMUSG00000030649,Anapc15,1424327_at
ENSMUSG00000030649,Anapc15,1428734_at
ENSMUSG00000026637,Traf5,1448861_at
ENSMUSG00000093003,Mir3473c,1448861_at
ENSMUSG00000103653,Gstp-ps,1449575_a_at
ENSMUSG00000032997,Chpf,1454023_a_at
ENSMUSG00000023723,Mrps23,1421874_a_at
ENSMUSG00000023723,Mrps23,1421875_a_at
ENSMUSG00000019178,Styxl1,1422299_a_at
ENSMUSG00000026211,Obsl1,1460414_at
ENSMUSG00000026211,Obsl1,1457121_at
ENSMUSG00000026211,Obsl1,1427535_s_at
ENSMUSG00000020612,Prkar1a,1425550_a_at
ENSMUSG00000020612,Prkar1a,1452032_at
ENSMUSG00000030842,Lamtor1,1434124_x_at
ENSMUSG00000030842,Lamtor1,1448718_at
ENSMUSG00000030842,Lamtor1,1417463_a_at
ENSMUSG00000019179,Mdh2,1433984_a_at
ENSMUSG00000019179,Mdh2,1416478_a_at
ENSMUSG00000039860,Srrm3,1421472_at
ENSMUSG00000027379,Bub1,1424046_at
ENSMUSG00000034209,Rasl10a,1427975_at
ENSMUSG00000032968,Inha,1422728_at
